#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABRACL	TMX1	9606.ENSP00000356632	9606.ENSP00000393316	0	0	0	0	0.133	0	0	0.358	0.419
MMP9	PLAUR	9606.ENSP00000361405	9606.ENSP00000339328	0	0	0	0	0.111	0	0	0.774	0.790
MMP9	TGM2	9606.ENSP00000361405	9606.ENSP00000355330	0	0	0	0	0.062	0	0	0.396	0.409
MMP9	S100A9	9606.ENSP00000361405	9606.ENSP00000357727	0	0	0	0	0.314	0	0	0.340	0.528
MMP9	RUNX2	9606.ENSP00000361405	9606.ENSP00000360493	0	0	0	0	0.062	0	0	0.581	0.590
MMP9	TGFBR1	9606.ENSP00000361405	9606.ENSP00000364133	0	0	0	0	0.062	0	0	0.506	0.516
MMP9	SPP1	9606.ENSP00000361405	9606.ENSP00000378517	0	0	0	0	0.110	0	0	0.694	0.717
MMP9	PLAU	9606.ENSP00000361405	9606.ENSP00000361850	0	0	0	0	0.076	0	0	0.728	0.738
MMP9	SDC1	9606.ENSP00000361405	9606.ENSP00000370542	0	0	0	0	0	0	0.900	0.851	0.984
MND1	NCAPH	9606.ENSP00000240488	9606.ENSP00000240423	0	0	0	0	0.563	0	0	0	0.563
MND1	TPX2	9606.ENSP00000240488	9606.ENSP00000300403	0	0	0	0	0.563	0	0	0	0.563
MND1	SHCBP1	9606.ENSP00000240488	9606.ENSP00000306473	0	0	0	0	0.566	0	0	0	0.566
MND1	RRM2	9606.ENSP00000240488	9606.ENSP00000353770	0	0	0	0	0.680	0	0	0.081	0.693
MND1	TOP2A	9606.ENSP00000240488	9606.ENSP00000411532	0	0	0	0	0.681	0	0	0.200	0.734
MND1	PTTG1	9606.ENSP00000240488	9606.ENSP00000377536	0	0	0	0	0.697	0	0	0.159	0.735
MND1	MTFR2	9606.ENSP00000240488	9606.ENSP00000395232	0	0	0	0	0.676	0	0	0.265	0.751
MND1	NDC80	9606.ENSP00000240488	9606.ENSP00000261597	0	0	0	0	0.752	0	0	0.088	0.764
MND1	RAD54L	9606.ENSP00000240488	9606.ENSP00000361043	0	0	0	0	0.563	0	0	0.487	0.766
MND1	TTK	9606.ENSP00000240488	9606.ENSP00000358813	0	0	0	0	0.755	0	0	0.098	0.770
MND1	PBK	9606.ENSP00000240488	9606.ENSP00000428489	0	0	0	0	0.793	0.062	0	0	0.798
MND1	NCAPG	9606.ENSP00000240488	9606.ENSP00000251496	0	0	0	0	0.854	0	0	0	0.854
MND1	NUF2	9606.ENSP00000240488	9606.ENSP00000271452	0	0	0	0	0.863	0	0	0.175	0.882
MOB1A	WWTR1	9606.ENSP00000379364	9606.ENSP00000419465	0	0	0	0	0.062	0.058	0.900	0.710	0.970
MOB1A	STK3	9606.ENSP00000379364	9606.ENSP00000429744	0	0	0	0	0.062	0.966	0.900	0.592	0.998
MS4A4A	ZCWPW1	9606.ENSP00000338648	9606.ENSP00000381109	0	0	0	0	0	0	0	0.596	0.596
MSX2	SPP1	9606.ENSP00000239243	9606.ENSP00000378517	0	0	0	0	0	0	0	0.609	0.609
MSX2	RUNX2	9606.ENSP00000239243	9606.ENSP00000360493	0	0	0	0	0	0.345	0.900	0.887	0.992
MTFR2	NCAPH	9606.ENSP00000395232	9606.ENSP00000240423	0	0	0	0	0.529	0	0	0	0.529
MTFR2	NCAPG	9606.ENSP00000395232	9606.ENSP00000251496	0	0	0	0	0.666	0	0	0.056	0.671
MTFR2	NDC80	9606.ENSP00000395232	9606.ENSP00000261597	0	0	0	0	0.554	0	0	0	0.554
MTFR2	NUF2	9606.ENSP00000395232	9606.ENSP00000271452	0	0	0	0	0.687	0	0	0	0.687
MTFR2	TPX2	9606.ENSP00000395232	9606.ENSP00000300403	0	0	0	0	0.484	0	0	0.120	0.527
MTFR2	SHCBP1	9606.ENSP00000395232	9606.ENSP00000306473	0	0	0	0	0.406	0	0	0.437	0.652
MTFR2	RRM2	9606.ENSP00000395232	9606.ENSP00000353770	0	0	0	0	0.530	0	0	0	0.530
MTFR2	TTK	9606.ENSP00000395232	9606.ENSP00000358813	0	0	0	0	0.727	0	0	0.260	0.789
MTFR2	PTTG1	9606.ENSP00000395232	9606.ENSP00000377536	0	0	0	0	0.542	0	0	0	0.542
MTFR2	PBK	9606.ENSP00000395232	9606.ENSP00000428489	0	0	0	0	0.672	0	0	0	0.672
MUM1L1	TCEAL2	9606.ENSP00000338641	9606.ENSP00000361866	0	0	0	0	0.105	0	0	0.392	0.432
MYBL2	SNRNP200	9606.ENSP00000217026	9606.ENSP00000317123	0	0	0	0	0.092	0.327	0	0.107	0.406
MYBL2	PGR	9606.ENSP00000217026	9606.ENSP00000325120	0	0	0	0	0	0.114	0	0.393	0.439
MYBL2	NDC80	9606.ENSP00000217026	9606.ENSP00000261597	0	0	0	0	0.391	0	0	0.118	0.440
MYBL2	NEK2	9606.ENSP00000217026	9606.ENSP00000355966	0	0	0	0	0.273	0	0	0.281	0.455
MYBL2	SNW1	9606.ENSP00000217026	9606.ENSP00000261531	0	0	0	0	0.109	0.369	0	0.142	0.475
MYBL2	UHRF1	9606.ENSP00000217026	9606.ENSP00000479617	0	0	0	0	0.463	0	0	0.246	0.578
MYBL2	NUF2	9606.ENSP00000217026	9606.ENSP00000271452	0	0	0	0	0.414	0.128	0	0.246	0.581
MYBL2	PBK	9606.ENSP00000217026	9606.ENSP00000428489	0	0	0	0	0.549	0.061	0	0.172	0.618
MYBL2	PTTG1	9606.ENSP00000217026	9606.ENSP00000377536	0	0	0	0	0.546	0	0	0.218	0.630
MYBL2	TTK	9606.ENSP00000217026	9606.ENSP00000358813	0	0	0	0	0.575	0	0	0.220	0.654
MYBL2	NCAPH	9606.ENSP00000217026	9606.ENSP00000240423	0	0	0	0	0.602	0	0	0.285	0.704
MYBL2	RAD54L	9606.ENSP00000217026	9606.ENSP00000361043	0	0	0	0	0.567	0.102	0	0.413	0.751
MYBL2	TOP2A	9606.ENSP00000217026	9606.ENSP00000411532	0	0	0	0	0.574	0.066	0	0.456	0.765
MYBL2	TPX2	9606.ENSP00000217026	9606.ENSP00000300403	0	0	0	0	0.641	0	0	0.391	0.772
MYBL2	NCAPG	9606.ENSP00000217026	9606.ENSP00000251496	0	0	0	0	0.680	0	0	0.341	0.780
MYBL2	RRM2	9606.ENSP00000217026	9606.ENSP00000353770	0	0	0	0	0.587	0	0	0.574	0.816
NAA16	TCF20	9606.ENSP00000368716	9606.ENSP00000352463	0	0	0	0	0.053	0	0	0.435	0.442
NAA16	RPL5	9606.ENSP00000368716	9606.ENSP00000359345	0	0	0	0	0	0.389	0	0.059	0.400
NAP1L2	NAP1L3	9606.ENSP00000362616	9606.ENSP00000362171	0	0	0	0.808	0.558	0.500	0	0.698	0.800
NAP1L3	PABPC5	9606.ENSP00000362171	9606.ENSP00000308012	0	0	0	0	0.173	0	0	0.432	0.510
NAP1L3	TMEM132C	9606.ENSP00000362171	9606.ENSP00000410852	0	0	0	0	0.139	0	0	0.512	0.562
NCAPG	NCAPH	9606.ENSP00000251496	9606.ENSP00000240423	0	0	0	0	0.994	0.993	0.900	0.955	0.999
NCAPG	UHRF1	9606.ENSP00000251496	9606.ENSP00000479617	0	0	0	0	0.671	0	0	0.171	0.715
NCAPG	SPC24	9606.ENSP00000251496	9606.ENSP00000465075	0	0	0	0	0.680	0	0	0.274	0.757
NCAPG	PDS5B	9606.ENSP00000251496	9606.ENSP00000313851	0	0	0	0	0.487	0.056	0	0.566	0.771
NCAPG	RAD54L	9606.ENSP00000251496	9606.ENSP00000361043	0	0	0	0	0.770	0.060	0	0.268	0.828
NCAPG	NEK2	9606.ENSP00000251496	9606.ENSP00000355966	0	0	0	0	0.814	0	0	0.363	0.876
NCAPG	SPC25	9606.ENSP00000251496	9606.ENSP00000282074	0	0	0	0	0.861	0	0	0.288	0.897
NCAPG	PTTG1	9606.ENSP00000251496	9606.ENSP00000377536	0	0	0	0	0.902	0	0	0.452	0.944
NCAPG	SHCBP1	9606.ENSP00000251496	9606.ENSP00000306473	0	0	0	0	0.947	0	0	0.066	0.948
NCAPG	RRM2	9606.ENSP00000251496	9606.ENSP00000353770	0	0	0	0	0.925	0	0	0.431	0.955
NCAPG	PBK	9606.ENSP00000251496	9606.ENSP00000428489	0	0	0	0	0.936	0	0	0.456	0.963
NCAPG	TPX2	9606.ENSP00000251496	9606.ENSP00000300403	0	0	0	0	0.942	0	0	0.522	0.971
NCAPG	NUF2	9606.ENSP00000251496	9606.ENSP00000271452	0	0	0	0	0.953	0	0	0.455	0.973
NCAPG	TOP2A	9606.ENSP00000251496	9606.ENSP00000411532	0	0	0	0	0.968	0.104	0	0.681	0.990
NCAPG	NDC80	9606.ENSP00000251496	9606.ENSP00000261597	0	0	0	0	0.980	0	0	0.551	0.991
NCAPG	TTK	9606.ENSP00000251496	9606.ENSP00000358813	0	0	0	0	0.987	0	0	0.470	0.993
NCAPH	PDS5B	9606.ENSP00000240423	9606.ENSP00000313851	0	0	0	0	0.292	0	0	0.338	0.511
NCAPH	SPC25	9606.ENSP00000240423	9606.ENSP00000282074	0	0	0	0	0.626	0	0	0.104	0.651
NCAPH	PTTG1	9606.ENSP00000240423	9606.ENSP00000377536	0	0	0	0	0.570	0	0	0.243	0.661
NCAPH	TSPYL5	9606.ENSP00000240423	9606.ENSP00000322802	0	0	0	0	0	0	0	0.672	0.672
NCAPH	UHRF1	9606.ENSP00000240423	9606.ENSP00000479617	0	0	0	0	0.664	0	0	0.071	0.674
NCAPH	RAD54L	9606.ENSP00000240423	9606.ENSP00000361043	0	0	0	0	0.658	0.060	0	0.227	0.730
NCAPH	RRM2	9606.ENSP00000240423	9606.ENSP00000353770	0	0	0	0	0.711	0	0	0.204	0.760
NCAPH	SPC24	9606.ENSP00000240423	9606.ENSP00000465075	0	0	0	0	0.541	0	0	0.629	0.822
NCAPH	NEK2	9606.ENSP00000240423	9606.ENSP00000355966	0	0	0	0	0.780	0	0	0.238	0.825
NCAPH	SHCBP1	9606.ENSP00000240423	9606.ENSP00000306473	0	0	0	0	0.831	0	0	0.124	0.846
NCAPH	NUF2	9606.ENSP00000240423	9606.ENSP00000271452	0	0	0	0	0.786	0	0	0.307	0.846
NCAPH	PBK	9606.ENSP00000240423	9606.ENSP00000428489	0	0	0	0	0.697	0.398	0	0.315	0.864
NCAPH	TTK	9606.ENSP00000240423	9606.ENSP00000358813	0	0	0	0	0.865	0	0	0.333	0.906
NCAPH	NDC80	9606.ENSP00000240423	9606.ENSP00000261597	0	0	0	0	0.910	0	0	0.490	0.952
NCAPH	TPX2	9606.ENSP00000240423	9606.ENSP00000300403	0	0	0	0	0.934	0	0	0.323	0.953
NCAPH	TOP2A	9606.ENSP00000240423	9606.ENSP00000411532	0	0	0	0	0.783	0.496	0	0.672	0.961
NDC80	NUMA1	9606.ENSP00000261597	9606.ENSP00000377298	0	0	0	0	0	0	0	0.431	0.431
NDC80	RAD54L	9606.ENSP00000261597	9606.ENSP00000361043	0.047	0	0	0	0.415	0.057	0	0.053	0.436
NDC80	PDCD6	9606.ENSP00000261597	9606.ENSP00000264933	0	0.257	0	0	0	0	0	0.310	0.466
NDC80	PGR	9606.ENSP00000261597	9606.ENSP00000325120	0	0	0	0	0.063	0	0	0.603	0.612
NDC80	TUBGCP3	9606.ENSP00000261597	9606.ENSP00000261965	0	0	0	0	0.641	0	0	0.310	0.742
NDC80	SHCBP1	9606.ENSP00000261597	9606.ENSP00000306473	0	0	0	0	0.826	0	0	0	0.826
NDC80	UHRF1	9606.ENSP00000261597	9606.ENSP00000479617	0	0	0	0	0.839	0	0	0.069	0.844
NDC80	SKA2	9606.ENSP00000261597	9606.ENSP00000333433	0	0	0	0	0.261	0	0.720	0.586	0.907
NDC80	PTTG1	9606.ENSP00000261597	9606.ENSP00000377536	0	0	0	0	0.819	0	0	0.528	0.911
NDC80	RRM2	9606.ENSP00000261597	9606.ENSP00000353770	0	0	0	0	0.906	0	0	0.293	0.931
NDC80	TPX2	9606.ENSP00000261597	9606.ENSP00000300403	0	0	0	0	0.926	0	0	0.459	0.958
NDC80	PBK	9606.ENSP00000261597	9606.ENSP00000428489	0	0	0	0	0.963	0	0	0.124	0.967
NDC80	TOP2A	9606.ENSP00000261597	9606.ENSP00000411532	0	0	0	0	0.964	0.177	0	0.232	0.975
NDC80	TTK	9606.ENSP00000261597	9606.ENSP00000358813	0	0	0	0	0.983	0.771	0	0.670	0.998
NDC80	SPC24	9606.ENSP00000261597	9606.ENSP00000465075	0	0	0	0	0.592	0.918	0.900	0.988	0.999
NDC80	NUF2	9606.ENSP00000261597	9606.ENSP00000271452	0	0	0	0	0.964	0.991	0.900	0.994	0.999
NDC80	SPC25	9606.ENSP00000261597	9606.ENSP00000282074	0	0	0	0	0.781	0.991	0.900	0.896	0.999
NDC80	NEK2	9606.ENSP00000261597	9606.ENSP00000355966	0	0	0	0	0.955	0.491	0	0.970	0.999
NDN	PEG3	9606.ENSP00000332643	9606.ENSP00000326581	0	0	0	0	0.130	0	0	0.589	0.627
NDN	NSMCE4A	9606.ENSP00000332643	9606.ENSP00000358019	0	0	0	0	0.062	0.449	0	0.405	0.666
NDST2	SULF1	9606.ENSP00000310657	9606.ENSP00000260128	0	0	0	0	0.054	0.061	0	0.482	0.499
NDST2	PLAU	9606.ENSP00000310657	9606.ENSP00000361850	0	0	0	0	0	0	0	0.499	0.499
NDST2	SDC1	9606.ENSP00000310657	9606.ENSP00000370542	0	0	0	0	0.062	0	0.900	0.335	0.932
NEK2	NUF2	9606.ENSP00000355966	9606.ENSP00000271452	0	0	0	0	0.750	0	0	0.517	0.874
NEK2	SPC25	9606.ENSP00000355966	9606.ENSP00000282074	0	0	0	0	0.595	0	0	0.103	0.622
NEK2	TPX2	9606.ENSP00000355966	9606.ENSP00000300403	0	0	0	0	0.860	0	0	0.625	0.945
NEK2	SHCBP1	9606.ENSP00000355966	9606.ENSP00000306473	0	0	0	0	0.836	0	0	0.095	0.846
NEK2	RRM2	9606.ENSP00000355966	9606.ENSP00000353770	0	0	0	0	0.879	0	0	0.403	0.924
NEK2	RAD54L	9606.ENSP00000355966	9606.ENSP00000361043	0	0	0	0	0.448	0.077	0	0.122	0.513
NEK2	SPC24	9606.ENSP00000355966	9606.ENSP00000465075	0	0	0	0	0.515	0	0	0.340	0.666
NEK2	UHRF1	9606.ENSP00000355966	9606.ENSP00000479617	0	0	0	0	0.717	0	0	0.237	0.775
NEK2	PTTG1	9606.ENSP00000355966	9606.ENSP00000377536	0	0	0	0	0.740	0	0	0.603	0.892
NEK2	TTK	9606.ENSP00000355966	9606.ENSP00000358813	0	0	0	0.597	0.878	0	0	0.603	0.907
NEK2	PBK	9606.ENSP00000355966	9606.ENSP00000428489	0	0	0	0.575	0.886	0.127	0	0.528	0.919
NEK2	TOP2A	9606.ENSP00000355966	9606.ENSP00000411532	0	0	0	0	0.919	0	0	0.517	0.959
NHP2L1	SNW1	9606.ENSP00000383949	9606.ENSP00000261531	0	0	0	0	0.071	0.684	0	0.316	0.782
NHP2L1	PSME3	9606.ENSP00000383949	9606.ENSP00000293362	0	0	0	0	0.281	0	0	0.252	0.439
NHP2L1	SNRNP200	9606.ENSP00000383949	9606.ENSP00000317123	0	0	0	0	0.178	0.986	0.900	0.868	0.999
NHP2L1	RPL27A	9606.ENSP00000383949	9606.ENSP00000346015	0.057	0	0	0	0.605	0.346	0	0.155	0.767
NHP2L1	RPL5	9606.ENSP00000383949	9606.ENSP00000359345	0.072	0	0.281	0	0.593	0.522	0	0.280	0.889
NLGN1	PCDH10	9606.ENSP00000392500	9606.ENSP00000264360	0	0	0	0	0.150	0	0	0.363	0.436
NLGN1	SLITRK5	9606.ENSP00000392500	9606.ENSP00000366283	0	0	0	0	0.104	0	0	0.367	0.409
NLGN1	SEMA5A	9606.ENSP00000392500	9606.ENSP00000371936	0	0	0	0	0.097	0	0	0.433	0.466
NLGN1	SLITRK4	9606.ENSP00000392500	9606.ENSP00000469205	0	0	0	0	0.084	0	0	0.396	0.423
NPRL2	VILL	9606.ENSP00000232501	9606.ENSP00000283713	0	0	0	0	0	0	0	0.604	0.604
NPRL2	ZNF404	9606.ENSP00000232501	9606.ENSP00000466051	0	0	0	0	0	0	0	0.691	0.691
NQO1	PLAU	9606.ENSP00000319788	9606.ENSP00000361850	0	0	0	0	0.077	0	0	0.464	0.484
NR3C2	PGR	9606.ENSP00000350815	9606.ENSP00000325120	0	0	0	0.809	0.062	0	0.600	0.678	0.658
NT5E	SPP1	9606.ENSP00000257770	9606.ENSP00000378517	0	0	0	0	0	0	0	0.567	0.567
NT5E	RUNX2	9606.ENSP00000257770	9606.ENSP00000360493	0	0	0	0	0.060	0	0	0.659	0.666
NUDT11	NUDT6	9606.ENSP00000365160	9606.ENSP00000306070	0	0	0	0	0	0	0	0.448	0.448
NUF2	TUBGCP3	9606.ENSP00000271452	9606.ENSP00000261965	0	0	0	0	0.250	0	0	0.499	0.608
NUF2	UHRF1	9606.ENSP00000271452	9606.ENSP00000479617	0	0	0	0	0.473	0	0	0.095	0.503
NUF2	RAD54L	9606.ENSP00000271452	9606.ENSP00000361043	0	0	0	0	0.566	0.058	0	0.167	0.630
NUF2	SKA2	9606.ENSP00000271452	9606.ENSP00000333433	0	0	0	0	0.278	0	0	0.539	0.653
NUF2	SHCBP1	9606.ENSP00000271452	9606.ENSP00000306473	0	0	0	0	0.762	0	0	0	0.762
NUF2	RRM2	9606.ENSP00000271452	9606.ENSP00000353770	0	0	0	0	0.736	0	0	0.406	0.836
NUF2	PTTG1	9606.ENSP00000271452	9606.ENSP00000377536	0	0	0	0	0.806	0	0	0.518	0.902
NUF2	TOP2A	9606.ENSP00000271452	9606.ENSP00000411532	0	0	0	0	0.855	0.056	0	0.538	0.931
NUF2	TPX2	9606.ENSP00000271452	9606.ENSP00000300403	0	0	0	0	0.899	0	0	0.511	0.949
NUF2	PBK	9606.ENSP00000271452	9606.ENSP00000428489	0	0	0	0	0.919	0	0	0.413	0.950
NUF2	TTK	9606.ENSP00000271452	9606.ENSP00000358813	0	0	0	0	0.927	0.496	0	0.781	0.991
NUF2	SPC24	9606.ENSP00000271452	9606.ENSP00000465075	0	0	0	0	0.374	0.887	0.900	0.994	0.999
NUF2	SPC25	9606.ENSP00000271452	9606.ENSP00000282074	0	0	0	0	0.835	0.987	0.900	0.964	0.999
NUMA1	TPX2	9606.ENSP00000377298	9606.ENSP00000300403	0	0	0	0	0	0	0.900	0.642	0.962
OGN	SFRP4	9606.ENSP00000262551	9606.ENSP00000410715	0	0	0	0	0.184	0	0	0.295	0.400
OGN	SPP1	9606.ENSP00000262551	9606.ENSP00000378517	0	0	0	0	0	0	0	0.425	0.425
OGN	RUNX2	9606.ENSP00000262551	9606.ENSP00000360493	0	0	0	0	0	0	0	0.458	0.457
OGN	OMD	9606.ENSP00000262551	9606.ENSP00000364700	0	0	0	0.641	0.510	0	0.900	0.839	0.964
OMD	SPP1	9606.ENSP00000364700	9606.ENSP00000378517	0	0	0	0	0	0	0	0.442	0.442
P4HB	TXNL1	9606.ENSP00000327801	9606.ENSP00000217515	0	0	0	0	0	0.372	0	0.359	0.581
P4HB	VDAC1	9606.ENSP00000327801	9606.ENSP00000265333	0	0	0	0	0.091	0.081	0	0.349	0.409
P4HB	PLOD2	9606.ENSP00000327801	9606.ENSP00000282903	0	0	0	0	0.062	0	0	0.453	0.465
P4HB	RRM2	9606.ENSP00000327801	9606.ENSP00000353770	0	0	0	0	0.088	0	0	0.400	0.430
P4HB	TGM2	9606.ENSP00000327801	9606.ENSP00000355330	0	0	0	0	0.062	0.057	0	0.414	0.436
P4HB	YWHAZ	9606.ENSP00000327801	9606.ENSP00000379287	0	0	0	0	0.065	0.235	0	0.304	0.459
P4HB	SEC62	9606.ENSP00000327801	9606.ENSP00000337688	0	0	0	0	0.434	0.056	0	0.361	0.629
PABPC5	TMEM132C	9606.ENSP00000308012	9606.ENSP00000410852	0	0	0	0	0.098	0	0	0.507	0.536
PAFAH1B2	TPX2	9606.ENSP00000435289	9606.ENSP00000300403	0	0	0	0	0	0	0	0.416	0.416
PAFAH1B2	PLA2G4C	9606.ENSP00000435289	9606.ENSP00000472546	0	0	0	0	0	0	0.650	0.184	0.702
PAPLN	PEX11A	9606.ENSP00000345395	9606.ENSP00000300056	0	0	0	0	0.062	0	0	0.475	0.487
PAX6	SIX3	9606.ENSP00000404100	9606.ENSP00000260653	0	0	0	0	0.146	0.341	0	0.930	0.957
PAX6	WT1	9606.ENSP00000404100	9606.ENSP00000331327	0	0	0	0	0	0.076	0	0.538	0.554
PAX6	SEMA5A	9606.ENSP00000404100	9606.ENSP00000371936	0	0	0	0	0	0	0	0.406	0.406
PBK	SPC25	9606.ENSP00000428489	9606.ENSP00000282074	0	0	0	0	0.726	0	0	0.123	0.750
PBK	TPX2	9606.ENSP00000428489	9606.ENSP00000300403	0	0	0	0	0.926	0.057	0	0.379	0.953
PBK	SHCBP1	9606.ENSP00000428489	9606.ENSP00000306473	0	0	0	0	0.810	0	0	0.241	0.850
PBK	RRM2	9606.ENSP00000428489	9606.ENSP00000353770	0	0	0	0	0.936	0	0	0.393	0.959
PBK	TTK	9606.ENSP00000428489	9606.ENSP00000358813	0	0	0	0	0.947	0	0	0.537	0.974
PBK	RAD54L	9606.ENSP00000428489	9606.ENSP00000361043	0	0	0	0	0.684	0.058	0	0.304	0.775
PBK	PTTG1	9606.ENSP00000428489	9606.ENSP00000377536	0	0	0	0	0.908	0	0	0.374	0.940
PBK	TOP2A	9606.ENSP00000428489	9606.ENSP00000411532	0	0	0	0	0.982	0	0	0.556	0.992
PBK	SPC24	9606.ENSP00000428489	9606.ENSP00000465075	0	0	0	0	0.530	0	0	0.123	0.570
PBK	UHRF1	9606.ENSP00000428489	9606.ENSP00000479617	0	0	0	0	0.733	0	0	0.162	0.767
PCDH10	PLCB1	9606.ENSP00000264360	9606.ENSP00000338185	0	0	0	0	0.076	0	0	0.535	0.551
PDGFC	ST14	9606.ENSP00000422464	9606.ENSP00000278742	0	0	0	0	0	0.270	0	0.262	0.438
PDGFC	PLAU	9606.ENSP00000422464	9606.ENSP00000361850	0	0	0	0	0.098	0.270	0	0.212	0.435
PDK1	PDK4	9606.ENSP00000376352	9606.ENSP00000005178	0	0	0	0.968	0	0.605	0	0.422	0.610
PDK4	SLC7A1	9606.ENSP00000005178	9606.ENSP00000370128	0	0	0	0	0.063	0	0	0.391	0.405
PDK4	UCP2	9606.ENSP00000005178	9606.ENSP00000312029	0	0	0	0	0.051	0	0	0.526	0.531
PDK4	SREBF1	9606.ENSP00000005178	9606.ENSP00000348069	0	0	0	0	0.055	0.071	0	0.538	0.559
PDS5B	SPICE1	9606.ENSP00000313851	9606.ENSP00000295872	0	0	0	0	0	0	0	0.587	0.587
PDS5B	TTK	9606.ENSP00000313851	9606.ENSP00000358813	0	0	0	0	0.297	0.057	0	0.504	0.642
PDS5B	TOP2A	9606.ENSP00000313851	9606.ENSP00000411532	0	0	0	0	0.268	0.226	0	0.533	0.712
PER1	PEX3	9606.ENSP00000314420	9606.ENSP00000356563	0	0	0	0	0	0	0	0.401	0.400
PER1	RORB	9606.ENSP00000314420	9606.ENSP00000366093	0	0	0	0	0.062	0	0	0.441	0.453
PEX1	RPL27A	9606.ENSP00000248633	9606.ENSP00000346015	0	0	0	0	0	0.061	0	0.457	0.468
PEX1	PEX11A	9606.ENSP00000248633	9606.ENSP00000300056	0	0	0	0	0.054	0.102	0	0.788	0.804
PEX1	PEX3	9606.ENSP00000248633	9606.ENSP00000356563	0	0	0	0	0.065	0	0	0.898	0.901
PEX11A	PEX3	9606.ENSP00000300056	9606.ENSP00000356563	0	0	0	0	0.408	0.164	0	0.934	0.964
PGR	PIK3R3	9606.ENSP00000325120	9606.ENSP00000262741	0	0	0	0	0	0.070	0.800	0.122	0.822
PGR	PLAU	9606.ENSP00000325120	9606.ENSP00000361850	0	0	0	0	0	0	0	0.402	0.402
PGR	TOP2A	9606.ENSP00000325120	9606.ENSP00000411532	0	0	0	0	0.062	0	0	0.457	0.468
PGR	WT1	9606.ENSP00000325120	9606.ENSP00000331327	0	0	0	0	0	0.076	0	0.518	0.535
PIK3R3	SOCS4	9606.ENSP00000262741	9606.ENSP00000378855	0	0	0	0	0	0.280	0.540	0.067	0.664
PIK3R3	YWHAZ	9606.ENSP00000262741	9606.ENSP00000379287	0	0	0	0	0	0.142	0.600	0.133	0.676
PIK3R3	PLCB1	9606.ENSP00000262741	9606.ENSP00000338185	0	0	0	0	0.062	0.057	0.650	0.314	0.759
PLAU	PLAUR	9606.ENSP00000361850	9606.ENSP00000339328	0	0	0	0	0.221	0.975	0.900	0.989	0.999
PLAU	SPP1	9606.ENSP00000361850	9606.ENSP00000378517	0	0	0	0	0.076	0.056	0	0.457	0.485
PLAUR	ST14	9606.ENSP00000339328	9606.ENSP00000278742	0	0	0	0	0	0.058	0	0.498	0.507
PLAUR	RAD54L	9606.ENSP00000339328	9606.ENSP00000361043	0	0	0	0	0	0	0	0.401	0.400
PLAUR	TMPRSS4	9606.ENSP00000339328	9606.ENSP00000477949	0	0	0	0	0	0.058	0	0.436	0.446
PLAUR	YBX1	9606.ENSP00000339328	9606.ENSP00000361626	0	0	0	0	0	0	0	0.466	0.466
PLAUR	SPP1	9606.ENSP00000339328	9606.ENSP00000378517	0	0	0	0	0.063	0	0	0.620	0.629
PLCB1	TES	9606.ENSP00000338185	9606.ENSP00000350937	0	0	0	0	0	0	0	0.541	0.541
PLCB1	TRPC1	9606.ENSP00000338185	9606.ENSP00000419313	0	0	0	0	0.084	0.238	0	0.556	0.664
PNISR	SRSF6	9606.ENSP00000358242	9606.ENSP00000244020	0	0	0	0	0.110	0	0	0.452	0.491
PNISR	SRRM4	9606.ENSP00000358242	9606.ENSP00000267260	0	0	0	0	0	0	0	0.469	0.469
PPIF	UCP2	9606.ENSP00000225174	9606.ENSP00000312029	0	0	0	0	0	0	0	0.400	0.400
PPIF	SRPRB	9606.ENSP00000225174	9606.ENSP00000418401	0	0	0	0	0.062	0.655	0	0	0.662
PPIF	VDAC1	9606.ENSP00000225174	9606.ENSP00000265333	0	0	0	0	0.062	0.241	0.900	0.989	0.999
PRICKLE1	PSME3	9606.ENSP00000345064	9606.ENSP00000293362	0	0	0	0	0.062	0	0.900	0	0.902
PRICKLE1	WDR16	9606.ENSP00000345064	9606.ENSP00000339449	0	0	0	0	0	0	0	0.514	0.514
PSME3	RAD54L	9606.ENSP00000293362	9606.ENSP00000361043	0	0	0	0	0.065	0	0	0.668	0.677
PSME3	RUNX2	9606.ENSP00000293362	9606.ENSP00000360493	0	0	0	0	0	0	0.900	0	0.900
PTTG1	VDAC1	9606.ENSP00000377536	9606.ENSP00000265333	0	0	0	0	0.088	0	0	0.397	0.426
PTTG1	SRI	9606.ENSP00000377536	9606.ENSP00000265729	0	0	0	0	0	0	0	0.433	0.433
PTTG1	SPC25	9606.ENSP00000377536	9606.ENSP00000282074	0	0	0	0	0.451	0	0	0.251	0.572
PTTG1	TPX2	9606.ENSP00000377536	9606.ENSP00000300403	0	0	0	0	0.913	0	0	0.392	0.944
PTTG1	SHCBP1	9606.ENSP00000377536	9606.ENSP00000306473	0	0	0	0	0.397	0	0	0.151	0.466
PTTG1	RRM2	9606.ENSP00000377536	9606.ENSP00000353770	0	0	0	0	0.833	0	0	0.512	0.915
PTTG1	TTK	9606.ENSP00000377536	9606.ENSP00000358813	0	0	0	0	0.833	0	0	0.519	0.916
PTTG1	RAD54L	9606.ENSP00000377536	9606.ENSP00000361043	0	0	0	0	0.570	0	0	0.340	0.704
